category,word,dic,obt
Microorganism,Rahnella aquatilis,NCBI_Taxonomy,34038
Microorganism,Rahnella aquatilis,NCBI_Taxonomy,34038
Microorganism,Aeromonas hydrophila,NCBI_Taxonomy,644
Microorganism,Aeromonas hydrophila,NCBI_Taxonomy,644
Habitat,LAB microflora,OntoBiotope,000113
Phenotype,LAB,OntoBiotope,000019
Microorganism,Carnobacterium piscicola,NCBI_Taxonomy,2751
Microorganism,Carnobacterium piscicola,NCBI_Taxonomy,2751
Phenotype,LAB,OntoBiotope,000019
Microorganism,Carnobacterium,NCBI_Taxonomy,2751
Microorganism,Carnobacterium,NCBI_Taxonomy,2751
Microorganism,C. piscicola,NCBI_Taxonomy,1654720
Microorganism,C. piscicola,NCBI_Taxonomy,1654720
Habitat,cold-smoked salmon stored at 5 degrees C,OntoBiotope,001500
Habitat,cold-smoked salmon stored at 5 degrees C,OntoBiotope,001774
Habitat,cold-smoked salmon stored at 5 degrees C,OntoBiotope,002593
Habitat,salmon,OntoBiotope,002593
Habitat,salmon,OntoBiotope,001500
Habitat,salmon,OntoBiotope,001774
Microorganism,C. piscicola,NCBI_Taxonomy,1654720
Phenotype,LAB,OntoBiotope,000019
Phenotype,Gram-negative,OntoBiotope,000648
Paragraph,"Ninety patients with active duodenal ulcer disease and H pylori infection, proven with the 13C-urea breath test and CLO test (Campylobacter-like organism test) were treated randomly in three therapeutic groups: Group A, DeNol 120 mg, amoxicillin 500 mg and metronidazole 250 mg four times a day orally for 14 days; Group B, omeprazole 20 mg plus clarithromycin 500 mg twice a day and amoxicillin 500 mg four times a day for 14 days; Group C, omeprazole 20 mg, clarithromycin 250 mg and metronidazole 500 mg twice a day for seven days. Nizatidine 150 mg twice a day was given continuously following the end of anti-H pylori therapy for each group. Two months later, endoscopy, the CLO test and 13C-urea breath test were repeated to assess the eradication rate of H pylori and the ulcer-healing rate. Drug tolerance was evaluated by patients themselves by daily recording of any side-effects.",,
Paragraph,"Eighty-four patients completed the entire course of therapy and evaluation for H pylori infection. The H pylori eradication rates in Groups A, B and C were 75% (21/28), 93% (26/28) and 89% (25/28), respectively (p = 0.466). The ulcer healing rate was 86% (24/28) in Group A and 89% (25/28) in Groups B and C (p = 0.764). A total of 74 patients (88%) were free from symptoms at the end of the triple therapy. Symptom relief was faster in patients with PPI-based triple therapy (Groups B and C) (days 3 and 4) than for patients with bismuth-based triple therapy (day 5). The cost of Group C therapy was lower than that for Groups A and B. There were no major side-effects in any of the patients.",,
Paragraph,"One-week triple therapy with omeprazole, clarithromycin and metronidazole is highly effected for the eradication of H pylori. A therapeutic regime of one week's duration with lower cost, good compliance and mild side-effects may offer a good choice for treatment of duodenal ulcer associated with H pylori infection in clinical practice.",,
Habitat,duodenal,OntoBiotope,001534
Habitat,duodenal ulcer,OntoBiotope,001533
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Habitat,duodenal ulcer,OntoBiotope,001533
Habitat,duodenal,OntoBiotope,001534
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Phenotype,drug resistance,OntoBiotope,000598
Habitat,patient,OntoBiotope,003220
Habitat,patients with active duodenal ulcer disease and H pylori infection,OntoBiotope,003269
Habitat,duodenal ulcer,OntoBiotope,001533
Habitat,duodenal,OntoBiotope,001534
Microorganism,H pylori,NCBI_Taxonomy,210
Microorganism,Campylobacter,NCBI_Taxonomy,194
Microorganism,H pylori,NCBI_Taxonomy,210
Microorganism,H pylori,NCBI_Taxonomy,210
Habitat,ulcer,OntoBiotope,001533
Habitat,patients,OntoBiotope,003269
Habitat,patients,OntoBiotope,003269
Microorganism,H pylori,NCBI_Taxonomy,210
Microorganism,H pylori,NCBI_Taxonomy,210
Habitat,ulcer,OntoBiotope,000933
Habitat,patients,OntoBiotope,003269
Habitat,patients with PPI-based triple therapy,OntoBiotope,003269
Habitat,patients with bismuth-based triple therapy,OntoBiotope,003269
Habitat,patients,OntoBiotope,003269
Microorganism,H pylori,NCBI_Taxonomy,210
Habitat,duodenal,OntoBiotope,001534
Habitat,duodenal ulcer,OntoBiotope,001533
Microorganism,H pylori,NCBI_Taxonomy,210
Habitat,semi-hard cheeses,OntoBiotope,003458
Habitat,Gouda,OntoBiotope,003474
Habitat,Cheddar,OntoBiotope,003469
Microorganism,Lactococcus sp.,NCBI_Taxonomy,44273
Microorganism,Lactobacillus sp.,NCBI_Taxonomy,1591
Habitat,dairy products,OntoBiotope,001208
Microorganism,Propionibacterium,NCBI_Taxonomy,1743
Habitat,Maasdammer,OntoBiotope,003458
Habitat,Swiss-type cheeses,OntoBiotope,003428
Microorganism,Streptococcus sp.,NCBI_Taxonomy,1306
Microorganism,Lb. bulgaricus spp.,NCBI_Taxonomy,1585
Microorganism,Bifidobacterium sp.,NCBI_Taxonomy,41200
Habitat,yoghurts,OntoBiotope,003241
Microorganism,Arthrobacter,NCBI_Taxonomy,1663
Microorganism,Brevibacterium,NCBI_Taxonomy,1696
Microorganism,Corynebacterium sp.,NCBI_Taxonomy,1720
Habitat,surface-ripened cheeses,OntoBiotope,003428
Microorganism,Lactococcus lactis,NCBI_Taxonomy,1358
Microorganism,Lactobacillus,NCBI_Taxonomy,1578
Microorganism,Streptococcus,NCBI_Taxonomy,1301
Microorganism,Propionibacterium,NCBI_Taxonomy,1743
Microorganism,Corynebacterium ammoniagenes B1506,NCBI_Taxonomy,1697
Microorganism,Lactococcus lactis  B1157,NCBI_Taxonomy,1358
Phenotype,able to produce considerable amounts of 3-methylbutanol,OntoBiotope,000019
Phenotype,able to produce considerable amounts of 3-methylbutanal,OntoBiotope,000019
Phenotype,transaminase activity,OntoBiotope,000019
Microorganism,Lactobacillus,NCBI_Taxonomy,1578
Microorganism,L. lactis,NCBI_Taxonomy,1246
Microorganism,Streptococcus thermophilus,NCBI_Taxonomy,1308
Phenotype,transaminase activity towards leucine,OntoBiotope,000019
Phenotype,anaerobic,OntoBiotope,000189
Microorganism,Lactococcus,NCBI_Taxonomy,1357
Microorganism,Lactobacillus,NCBI_Taxonomy,1578
Microorganism,Streptococcus,NCBI_Taxonomy,1301
Microorganism,Leuconostoc,NCBI_Taxonomy,1243
Phenotype,hydroxy acid dehydrogenase activity,OntoBiotope,000019
Phenotype,transaminase activity,OntoBiotope,000019
Phenotype,decarboxylase activity,OntoBiotope,000068
Microorganism,B1157,NCBI_Taxonomy,1358
Microorganism,B1506,NCBI_Taxonomy,1697
Microorganism,L. lactis subsp. cremoris B697,NCBI_Taxonomy,1359
Phenotype,high hydroxy acid dehydrogenase activity,OntoBiotope,000019
Phenotype,transaminase activity,OntoBiotope,000019
Microorganism,L. lactis subsp. cremoris strain B1157,NCBI_Taxonomy,1359
Phenotype,transaminase activities,OntoBiotope,000019
Phenotype,hydroxy acid dehydrogenase activities,OntoBiotope,000019
Microorganism,B697,NCBI_Taxonomy,1359
Phenotype,presence of decarboxylase activity,OntoBiotope,000252
Phenotype,absence of decarboxylase activity,OntoBiotope,000251
Microorganism,L. lactis B697,NCBI_Taxonomy,1359
Microorganism,L. lactis B1157,NCBI_Taxonomy,1359
Microorganism,B1157,NCBI_Taxonomy,1359
Phenotype,decarboxylase-positive,OntoBiotope,000252
Phenotype,decarboxylase- negative,OntoBiotope,000251
Microorganism,B697,NCBI_Taxonomy,1359
Microorganism,L. lactis subsp. cremoris B1157,NCBI_Taxonomy,1359
Microorganism,C. ammoniagenes B1506,NCBI_Taxonomy,1697
Habitat,dairy industry,OntoBiotope,001988
Microorganism,Staphylococcus,NCBI_Taxonomy,1279
Microorganism,Micrococcus,NCBI_Taxonomy,1269
Microorganism,Psychrobacter,NCBI_Taxonomy,497
Microorganism,Enterococcus,NCBI_Taxonomy,1350
Microorganism,Brevibacterium,NCBI_Taxonomy,1696
Habitat,surface of cheeses,OntoBiotope,001341
Habitat,cheeses,OntoBiotope,001480
Habitat,Gorgonzola cheeses,OntoBiotope,003504
Habitat,Taleggio cheeses,OntoBiotope,003525
Habitat,Formaggio di Fossa cheeses,OntoBiotope,003473
Habitat,Scimudin,OntoBiotope,003522
Habitat,Casera,OntoBiotope,003483
Phenotype,Gram positive,OntoBiotope,000649
Microorganism,Staphylococcus,NCBI_Taxonomy,1279
Microorganism,Micrococcus,NCBI_Taxonomy,1269
Microorganism,Macrococcus,NCBI_Taxonomy,69965
Microorganism,Enterococcus,NCBI_Taxonomy,1350
Microorganism,Lactobacillus,NCBI_Taxonomy,1578
Microorganism,Carnobacterium,NCBI_Taxonomy,2747
Microorganism,Leuconostoc,NCBI_Taxonomy,1243
Microorganism,Brevibacterium,NCBI_Taxonomy,1696
Microorganism,Corynebacterium,NCBI_Taxonomy,1716
Microorganism,Brochothrix,NCBI_Taxonomy,2755
Microorganism,Bacillus,NCBI_Taxonomy,1386
Phenotype,Gram positive,OntoBiotope,000649
Phenotype,catalase positive,OntoBiotope,000222
Phenotype,salt-tolerant,OntoBiotope,002711
Phenotype,coagulase-negative,OntoBiotope,000235
Phenotype,cocci,OntoBiotope,000850
Microorganism,coryneform bacteria,NCBI_Taxonomy,1653
Microorganism,Staphylococcus,NCBI_Taxonomy,1279
Microorganism,Micrococcus,NCBI_Taxonomy,1269
Microorganism,Brevibacterium,NCBI_Taxonomy,1696
Microorganism,Arthrobacter,NCBI_Taxonomy,1663
Habitat,soft smear cheeses,OntoBiotope,003494
Microorganism,Listeria monocytogenes,NCBI_Taxonomy,1639
Microorganism,Psychrobacter,NCBI_Taxonomy,497
Habitat,Formaggio di Fossa,OntoBiotope,003473
Habitat,Gorgonzola,OntoBiotope,003504
Habitat,Taleggio,OntoBiotope,003525
Habitat,Scimudin,OntoBiotope,003522
Microorganism,Staphylococcus equorum,NCBI_Taxonomy,246432
Habitat,cheese,OntoBiotope,001480
Habitat,Casera,OntoBiotope,003483
Microorganism,Micrococcus luteus,NCBI_Taxonomy,1270
Habitat,Casera cheese,OntoBiotope,003483
Microorganism,S. vitulinus,NCBI_Taxonomy,71237
Habitat,Scimudin,OntoBiotope,003522
Microorganism,Lactobacillus delbrueckii,NCBI_Taxonomy,1584
Habitat,Casera cheeses,OntoBiotope,003483
Habitat,Gorgonzola cheeses,OntoBiotope,003504
Microorganism,Streptococcus thermophilus,NCBI_Taxonomy,1308
Habitat,Casera,OntoBiotope,003483
Habitat,Formaggio di Fossa,OntoBiotope,003473
Microorganism,Enterococcus faecium,NCBI_Taxonomy,1352
Habitat,Casera cheese,OntoBiotope,003483
Habitat,Formaggio di Fossa cheeses,OntoBiotope,003473
Habitat,Scimudin cheeses,OntoBiotope,003522
Microorganism,Brevibacterium casei,NCBI_Taxonomy,33889
Microorganism,B. linens,NCBI_Taxonomy,1703
Habitat,Casera cheese,OntoBiotope,003483
Habitat,Casera cheese surface,OntoBiotope,001341
Habitat,community of Staphylococcus and micrococci-corynebacteria groups,OntoBiotope,000113
Microorganism,Staphylococcus,NCBI_Taxonomy,1279
Microorganism,micrococci,NCBI_Taxonomy,1269
Microorganism,corynebacteria,NCBI_Taxonomy,1716
Habitat,cheese,OntoBiotope,001480
Habitat,cheese surfaces,OntoBiotope,001341
Microorganism,E. faecium,NCBI_Taxonomy,1352
Habitat,Formaggio di Fossa,OntoBiotope,003473
Microorganism,enterococci,NCBI_Taxonomy,1350
Habitat,Enterococcus  selective agar,OntoBiotope,000031
Microorganism,Enterococcus,NCBI_Taxonomy,1350
Habitat,SB,OntoBiotope,000031
Habitat,Casera cheeses,OntoBiotope,003483
Habitat,Taleggio cheeses,OntoBiotope,003525
Habitat,Gorgonzola cheeses,OntoBiotope,003504
Habitat,Scimudin cheeses,OntoBiotope,003522
Microorganism,Lactobacilli,NCBI_Taxonomy,1578
Habitat,Rogosa agar,OntoBiotope,000031
Habitat,cheese,OntoBiotope,001480
Habitat,cheese surfaces,OntoBiotope,001341
Habitat,Pseudomonas agar,OntoBiotope,000031
Microorganism,Pseudomonas,NCBI_Taxonomy,286
Habitat,Gorgonzola surfaces,OntoBiotope,001341
Habitat,Gorgonzola,OntoBiotope,003504
Habitat,Scimudin surfaces,OntoBiotope,001341
Habitat,Scimudin,OntoBiotope,003522
Habitat,Taleggio,OntoBiotope,003525
Habitat,Taleggio surfaces,OntoBiotope,001341
Habitat,Casera,OntoBiotope,003483
Microorganism,Pseudomonas,NCBI_Taxonomy,286
Habitat,Formaggio di Fossa,OntoBiotope,003473
Habitat,cheese,OntoBiotope,001480
Habitat,cheese surfaces,OntoBiotope,001341
Microorganism,Staphylococcus,NCBI_Taxonomy,1279
Microorganism,S. saprophyticus,NCBI_Taxonomy,29385
Microorganism,S. equorum,NCBI_Taxonomy,246432
Microorganism,S. vitulinus,NCBI_Taxonomy,71237
Microorganism,S. caprae,NCBI_Taxonomy,29380
Microorganism,E. faecalis,NCBI_Taxonomy,1351
Microorganism,E. faecium,NCBI_Taxonomy,1352
Microorganism,B. linens,NCBI_Taxonomy,1703
Microorganism,Corynebacterium flavescens,NCBI_Taxonomy,28028
Microorganism,M. luteus,NCBI_Taxonomy,415
Habitat,Scimudin cheese,OntoBiotope,003522
Microorganism,S. saprophyticus,NCBI_Taxonomy,29385
Habitat,Taleggio cheeses,OntoBiotope,003525
Habitat,Scimudin cheeses,OntoBiotope,003522
Habitat,Gorgonzola cheese,OntoBiotope,003504
Habitat,Taleggio cheeses,OntoBiotope,003525
Habitat,Casera cheeses,OntoBiotope,003483
Habitat,Scimudin,OntoBiotope,003522
Habitat,Gorgonzola,OntoBiotope,003504
Habitat,Taleggio,OntoBiotope,003525
Habitat,Scimudin cheeses,OntoBiotope,003522
Microorganism,S. equorum,NCBI_Taxonomy,246432
Habitat,Taleggio cheeses,OntoBiotope,003525
Habitat,Scimudin cheeses,OntoBiotope,003522
Habitat,Casera cheeses,OntoBiotope,003483
Habitat,Gorgonzola cheeses,OntoBiotope,003504
Habitat,Gorgonzola,OntoBiotope,003504
Habitat,Scimudin,OntoBiotope,003522
Habitat,Taleggio,OntoBiotope,003525
Habitat,surface microbiota of Taleggio  cheeses,OntoBiotope,000113
Habitat,surface microbiota of Gorgonzola cheeses,OntoBiotope,000113
Habitat,surface microbiota of Formaggio di Fossa cheeses,OntoBiotope,000113
Habitat,Formaggio di Fossa cheeses,OntoBiotope,003473
Habitat,Gorgonzola cheeses,OntoBiotope,003504
Habitat,Taleggio  cheeses,OntoBiotope,003525
Microorganism,P. celer,NCBI_Taxonomy,306572
Microorganism,P. aquimaris,NCBI_Taxonomy,292733
Microorganism,P. glacincolaus,NCBI_Taxonomy,56810
Microorganism,S. equorum,NCBI_Taxonomy,246432
Microorganism,M. luteus,NCBI_Taxonomy,415
Habitat,white mould rind,OntoBiotope,001481
Habitat,Scimudin cheese,OntoBiotope,003522
Microorganism,M. luteus,NCBI_Taxonomy,415
Microorganism,P. glacincolaus,NCBI_Taxonomy,56810
Microorganism,S. vitulinus,NCBI_Taxonomy,71237
Habitat,Casera Valtellina,OntoBiotope,003483
Habitat,cheese,OntoBiotope,001480
Habitat,rind,OntoBiotope,001481
Microorganism,S. equorum,NCBI_Taxonomy,246432
Microorganism,B. linens,NCBI_Taxonomy,1703
Microorganism,B. casei,NCBI_Taxonomy,33889
Microorganism,B. linens,NCBI_Taxonomy,1703
Habitat,Casera cheese,OntoBiotope,003483
Habitat,Casera cheese  surfaces,OntoBiotope,001341
Habitat,Gorgonzola cheese  surfaces,OntoBiotope,001341
Habitat,Gorgonzola cheese,OntoBiotope,003504
Habitat,Scimudin cheese,OntoBiotope,003522
Habitat,Scimudin cheese  surfaces,OntoBiotope,001341
Habitat,smear cheeses,OntoBiotope,003494
Microorganism,Corynebacterium,NCBI_Taxonomy,1716
Microorganism,C. casei,NCBI_Taxonomy,160386
Microorganism,C. variabilis,NCBI_Taxonomy,1727
Habitat,cheese rinds,OntoBiotope,001481
Habitat,cheese,OntoBiotope,001480
Microorganism,C. flavescens,NCBI_Taxonomy,28028
Habitat,rind of Gorgonzola cheeses,OntoBiotope,001481
Habitat,rind of Scimudin cheeses,OntoBiotope,001481
Habitat,Gorgonzola cheeses,OntoBiotope,003504
Habitat,Scimudin cheeses,OntoBiotope,003522
Habitat,surface of Gobbeen cheese,OntoBiotope,001341
Habitat,Gobbeen cheese,OntoBiotope,003505
Microorganism,C. flavescens,NCBI_Taxonomy,28028
Phenotype,yellow pigment,OntoBiotope,001386
Microorganism,C. casei,NCBI_Taxonomy,160386
Microorganism,C. variabile,NCBI_Taxonomy,1727
Microorganism,C. ammoniagenes,NCBI_Taxonomy,1697
Habitat,dairy,OntoBiotope,001208
Phenotype,lactic acid bacterial,OntoBiotope,000019
Phenotype,LAB,OntoBiotope,000019
Microorganism,Lactobacillus,NCBI_Taxonomy,1578
Habitat,cheese,OntoBiotope,001480
Habitat,cheese surface,OntoBiotope,001341
Microorganism,Lactobacillus,NCBI_Taxonomy,1578
Habitat,Fontina cheese surface,OntoBiotope,001341
Habitat,Fontina cheese,OntoBiotope,003472
Microorganism,lactococci,NCBI_Taxonomy,1357
Microorganism,lactobacilli,NCBI_Taxonomy,1578
Habitat,Gorgonzola,OntoBiotope,003504
Habitat,Gorgonzola rind,OntoBiotope,001481
Microorganism,L. curvatus,NCBI_Taxonomy,28038
Habitat,Taleggio,OntoBiotope,003525
Habitat,Taleggio rind,OntoBiotope,001481
Microorganism,L. brevis,NCBI_Taxonomy,1580
Habitat,surface of Gorgonzola cheeses,OntoBiotope,001341
Habitat,surface of Scimudin cheeses,OntoBiotope,001341
Habitat,Gorgonzola cheeses,OntoBiotope,003504
Habitat,Scimudin cheeses,OntoBiotope,003522
Habitat,Formaggio di Fossa cheese,OntoBiotope,003473
Microorganism,L. acidipiscis,NCBI_Taxonomy,89059
Phenotype,Gram positive,OntoBiotope,000649
Phenotype,rod,OntoBiotope,000848
Phenotype,microaerophilic,OntoBiotope,000347
Habitat,fermented fish,OntoBiotope,003145
Habitat,Greek cheese,OntoBiotope,001480
Microorganism,Enteroccocci,NCBI_Taxonomy,1350
Habitat,Scimudin surfaces,OntoBiotope,001341
Habitat,Scimudin,OntoBiotope,003522
Habitat,Gorgonzola,OntoBiotope,003504
Habitat,Gorgonzola surfaces,OntoBiotope,001341
Habitat,Fontina,OntoBiotope,003472
Habitat,Fontina rind,OntoBiotope,001481
Microorganism,enterococci,NCBI_Taxonomy,1350
Habitat,Gorgonzola,OntoBiotope,003504
Habitat,Gorgonzola rinds,OntoBiotope,001481
Phenotype,Gram negative,OntoBiotope,000648
Microorganism,Microbacterium foliorum,NCBI_Taxonomy,104336
Microorganism,Psychrobacter sp.,NCBI_Taxonomy,56811
Microorganism,Proteus vulgaris,NCBI_Taxonomy,585
Microorganism,Pseudomonas,NCBI_Taxonomy,286
Phenotype,Gram-negative,OntoBiotope,000648
Microorganism,Halomonas,NCBI_Taxonomy,2745
Microorganism,Enterobacteriaceae,NCBI_Taxonomy,543
Habitat,cheese surface,OntoBiotope,001341
Habitat,cheese,OntoBiotope,001480
Microorganism,Psychrobacter,NCBI_Taxonomy,497
Habitat,surface of Formaggio di  Fossa cheese,OntoBiotope,001341
Habitat,Formaggio di  Fossa cheese,OntoBiotope,003473
Microorganism,S. thermophilus,NCBI_Taxonomy,1308
Microorganism,L. delbrueckii,NCBI_Taxonomy,1584
Habitat,cheese,OntoBiotope,001480
Habitat,community,OntoBiotope,000113
Habitat,cheese,OntoBiotope,001480
Microorganism,Yaniella,NCBI_Taxonomy,225447
Microorganism,Nocardiopsis,NCBI_Taxonomy,2013
Habitat,food,OntoBiotope,000094
Phenotype,halotolerant,OntoBiotope,002711
Microorganism,¦Ã-Proteobacteria,NCBI_Taxonomy,1236
Microorganism,Vibrio,NCBI_Taxonomy,662
Microorganism,Halomonas,NCBI_Taxonomy,2745
Microorganism,Pseudoalteromonas,NCBI_Taxonomy,53246
Habitat,marine environments,OntoBiotope,000338
Habitat,cheese,OntoBiotope,001480
Habitat,cheese communities,OntoBiotope,000113
Microorganism,Galactomyces,NCBI_Taxonomy,27316
Microorganism,Proteobacteria,NCBI_Taxonomy,1224
Habitat,moist bloomy rinds,OntoBiotope,001481
Microorganism,Scopulariopsis,NCBI_Taxonomy,40374
Microorganism,Aspergillus,NCBI_Taxonomy,5052
Microorganism,Actinobacteria,NCBI_Taxonomy,1760
Microorganism,Staphylococcus,NCBI_Taxonomy,1279
Habitat,dry natural rinds,OntoBiotope,001481
Habitat,marine,OntoBiotope,000338
Microorganism,Pseudoalteromonas haloplanktis,NCBI_Taxonomy,228
Habitat,cheese,OntoBiotope,001480
Habitat,cheese,OntoBiotope,001480
Microorganism,Brevibacterium linens,NCBI_Taxonomy,1703
Microorganism,¦Ã-Proteobacteria,NCBI_Taxonomy,1236
Habitat,cheeses,OntoBiotope,001480
Microorganism,Pseudoalteromonas spp.,NCBI_Taxonomy,53246
